ADIDU,Arr_Ville,Type,Pop2021,LogPriv2021,nblog2021_ilot,Mono_pr,ImmRecent_Pr,AutochMinor_pr,SansDiplome_pr,pr_men_bil,pr_ind_sfr,pr_log_Autor_AxesPS,pr_laeq60pl,pr_nocanop,pr_indust300m,pr_logchaleur,mefaits_pond,collisions_rt,crimes_pond,nb_commerces_alimentaires_moyenne_ponderee,nb_organismes_communautaires_moyenne_ponderee,nb_pharmacies_moyenne_ponderee,nb_ecoles_primaires_moyenne_ponderee,nb_pass_TC,nb_emplois_acces_tc_30min,nb_biblio_lieux_cult_principaux_moy_pond,nb_equipement_distinct_moy_pond,superficie_parc_accessible_moy_pond,ACP_sociale,ACP_econo,ACP_environn,ACP_securité,ACP_proximité,ACP_CultSportLoisir,ACP_sociale_2quintiles,ACP_econo_2quintiles,ACP_enviro_2quintiles,ACP_securite_2quintiles,ACP_proximite_2quintiles,ACP_cultSportLoisir_2quintiles,Indice_emv
24662951,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,632,260,546,"15,38461538","2,173913043","23,1884058","16,4556962",0,"4,761904762",0,0,"41,02564103",0,0,"40,31923077","0,276923077","92,51923077",0,"0,5192307692","0,1038461538",0,"335,617475",1360,0,"1,792307692","0,9896547009","-0,3438481611","-1,281629815","-0,9119568691","-1,208217814","-1,221722854","-1,16586116",0,0,0,0,1,1,2
24662952,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,527,220,220,"12,12121212",0,"19,65811966","10,16949153",,"1,886792453",0,0,0,0,0,"94,80909091","5,045454545","271,5954545","0,7545454545","2,981818182","0,3772727273","1,7","241,675859",5705,0,"10,16818182","11,41629444","-0,89003513","-1,086931931","-1,294589457","-0,8455437403","-0,9420611777","-0,001201315354",0,0,0,0,1,0,1
24662953,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,406,156,156,"7,407407407",0,"29,06976744","4,545454545",,"2,469135802",0,"30,12820513",0,0,0,"78,71153846","2,5","240,2820513","0,3012820513","1,5","0,1987179487","1,525641026","238,988531",5705,0,"9,275641026","10,84109045","-1,141518082","-1,019407109","-1,034960451","-0,9580615423","-1,043062919","-0,1293748306",0,0,0,0,1,0,1
24662954,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,443,166,166,"11,53846154",0,"30,95238095","10,41666667",,"1,123595506",0,0,0,0,0,"99,19277108","2,554216867","307,1084337","0,8192771084","3,078313253","0,1987951807","2,265060241","257,262837",5705,0,"10,8313253","12,98726536","-0,7003448871","-1,175427382","-1,294589457","-0,8563292185","-0,8862478151","0,08535160604",0,0,0,0,1,0,1
24662955,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,438,186,186,24,0,"18,3908046","15,68627451",0,"4,597701149",0,"52,68817204",0,0,0,"129,6344086","6,021505376","387,9623656",2,"8,327956989",1,"1,865591398","285,535309",6695,0,"8,956989247","14,24074679","-0,159503597","-1,295610617","-0,8405505369","-0,6530129989","-0,6302827415","-0,2024906103",0,0,0,0,1,0,1
24662956,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,354,151,151,"14,28571429",0,"22,09302326","19,04761905",0,"4,225352113",0,0,0,0,0,"133,3112583","4,079470199","401,5629139","1,82781457","8,973509934","0,8278145695","2,17218543","314,449333",6695,0,"10,49668874","12,39901555","-0,4203067777","-1,32731356","-1,294589457","-0,6718977674","-0,5949253004","0,0401233612",0,0,0,0,1,0,1
24662957,Rivière-des-Prairies-Pointe-aux-Trembles,Arrondissement,459,210,210,16,0,"17,72151899","21,56862745",0,"2,222222222","16,19","28,0952381",0,0,0,"125,2666667","5,161904762","412,2904762","0,8714285714","12,32380952","0,1619047619","1,7","351,68531",6695,0,12,"6,603168607","-0,3289251939","-1,497866209","-0,9588684895","-0,6610287949","-0,6953650868","0,3073386363",0,0,0,0,1,0,1
24662958,Anjou,Arrondissement,678,317,317,20,8,"41,93548387","14,66666667","7,7","6,71641791",100,"58,04416404",100,"41,95583596","58,04416404","29,67823344",7,"154,8107256",0,0,"0,5804416404",0,"553,356906",29085,"0,5804416404",5,"3,497115206","0,4179617752","-0,6083652178","1,602114789","-1,051845229","-0,9701877218","-0,2760619086",1,0,1,0,1,0,3
24662961,Anjou,Arrondissement,730,386,386,"28,20512821","11,40939597","47,65100671","26,25","12,3","10,2739726","22,28",100,100,"77,72020725",0,"91,08290155","17,55440415","529,6062176","1,554404145",0,"1,777202073",0,"553,146806",29085,1,1,"18,03363163","1,484382233","-0,002669754189","1,217621944","-0,4050153868","-0,7260361957","-0,6677293481",1,0,1,0,1,1,4
24662962,Montréa-Nord,Arrondissement,414,162,162,"31,81818182",0,"51,2195122","33,33333333",0,"3,75","73,46","43,82716049",100,0,0,"187,4074074","44,68518519","688,6481481","1,438271605","5,969135802","1,703703704","3,703703704","576,666667",20790,2,"11,11111111","8,391910075","1,452504983","-1,367786503","0,4405044949","0,4801427754","-0,1779971307","1,652008813",1,0,1,1,0,0,3
24662963,Montréa-Nord,Arrondissement,456,171,171,"29,16666667",0,"57,77777778","7,317073171",0,"4,395604396",0,"52,04678363",100,0,"52,04678363","219,3567251","42,52046784","741,7953216","2,040935673","7,520467836","1,479532164",4,"624,421053",20790,2,12,"7,917091722","0,4995493425","-1,312817757","0,5956266107","0,5543502033","-0,08434403733","1,787607862",1,0,1,1,0,0,3
24662964,Montréa-Nord,Arrondissement,456,183,183,"26,08695652",5,63,"45,83333333","13,3","10,98901099","13,11","78,68852459",100,"44,26229508",100,"178,295082","47,63934426","635,4262295","3,655737705","3,983606557","2,885245902","1,114754098","548,603552",26150,0,"4,901639344","2,74111476","2,089059974","0,1240356641","1,705439468","0,4750021858","-0,2603792518","-0,7174298666",1,0,1,1,0,1,4
24662965,Montréa-Nord,Arrondissement,650,358,358,"25,92592593","5,46875","44,88188976","42,85714286","23,7","16,53543307",100,100,100,0,100,192,51,704,5,5,3,1,"640,450625",20790,0,7,"1,883269861","1,661116173","1,28085354","2,056065492","0,6272786785","-0,1279667351","-0,3993231882",1,1,1,1,0,1,5
24662966,Montréa-Nord,Arrondissement,570,322,322,"34,61538462","9,900990099","54,45544554","22,80701754","33,9","24,56140351",100,100,100,100,100,169,49,733,5,12,4,1,"744,367776",26150,0,5,"2,625109671","1,712535233","2,635622831","2,813878179","0,5567748945","0,2434824973","-0,7019434757",1,1,1,1,0,1,5
24662967,Montréa-Nord,Arrondissement,665,242,242,"32,35294118","4,347826087","64,9122807","27,77777778",0,"10,52631579","17,77","72,31404959",100,100,100,"136,3512397","35,23140496","643,7066116","3,79338843","9,181818182","2,049586777","0,8842975207","506,046509",19250,"0,8842975207","5,462809917","2,812123153","1,726097076","-0,7908301061","2,09983924","0,1389084058","-0,3304065869","0,02427020596",1,0,1,1,0,0,3
24662968,Montréa-Nord,Arrondissement,768,367,367,"33,33333333","2,158273381","59,71223022","29,26829268","21,8","15,58441558",0,"77,38419619",100,100,"14,71389646","153,6321526","40,04087193","720,9019074","3,226158038","9,452316076","1,373297003",1,"318,005427",19250,"1,226158038","6,904632153","7,002012062","1,629864145","1,074813772","1,206653923","0,3348753175","-0,5510071274","0,4613074807",1,1,1,1,1,0,5
24662969,Saint-Léonard,Arrondissement,732,303,303,"17,5","6,569343066","39,13043478","11,5942029",13,"8,163265306",0,100,100,"50,4950495",100,"57,87458746","6,98679868","330,4653465","0,003300330033","0,504950495","1,99339934","1,491749175","284,286283",23490,0,"9,97029703","8,496554624","0,07215331","-0,1363044809","1,860520783","-0,8476688333","-0,757521563","-0,00843062198",0,0,1,0,1,0,2
24662970,Saint-Léonard,Arrondissement,532,235,235,20,"7,079646018","46,49122807","17,85714286","12,1","9,433962264",0,100,100,100,100,"59,47234043",7,"341,2255319","1,472340426","1,472340426",1,0,"253,667649",23490,0,1,"8,52468891","0,5760149948","-0,08735579119","2,235675579","-0,8351896178","-1,007444021","-1,340692972",1,0,1,0,1,1,4
24662971,Ahuntsic-Cartierville,Arrondissement,406,174,174,"22,72727273",0,"49,39759036","16,66666667",0,"7,407407407","21,26","21,26436782",100,100,100,"152,6321839","37,43678161","696,2011494",4,"8,649425287",1,2,"579,496429",11370,0,14,"20,52935714","0,3874989006","-1,056383572","1,680099237","0,2618370655","-0,3231455661","0,4986543524",1,0,1,1,0,0,3
24662972,Villeray-Saint-Michel-Parc-Extension,Arrondissement,493,202,202,25,"8,421052632","75,78947368","26,19047619",0,"8,080808081",0,0,100,0,100,"141,5841584",29,"564,1881188","3,683168317","6,658415842",1,1,"482,333904",14100,0,"9,559405941","162,481954","1,713473467","-0,9990481645","0,6161155541","-0,03403943968","-0,553437224","-1,237924817",1,0,1,0,1,1,4
24662973,Villeray-Saint-Michel-Parc-Extension,Arrondissement,560,220,220,"31,03448276","4,310344828",60,"31,57894737",0,"5,309734513","0,91","0,9090909091",100,100,100,"161,3227273","35,10454545","652,7272727","5,218181818","6,018181818","1,009090909","2,377272727","579,299455",14100,0,"7,109090909","141,7789472","1,711555846","-1,234985903","1,387023951","0,2021110916","-0,272242492","-1,444686147",1,0,1,1,0,1,4
24662974,Ahuntsic-Cartierville,Arrondissement,590,228,228,"19,35483871","5,042016807","44,53781513","14,54545455","13,6","5,084745763",0,0,100,"32,89473684",0,"116,0131579","25,32894737","622,0657895","4,013157895","12,32894737","1,684210526",3,"579,408364",11370,0,14,"25,00621987","0,2954889606","-0,3589242079","-0,1126420352","-0,1207306963","-0,02606104975","0,4646828277",1,0,0,0,0,0,1
24662975,Ahuntsic-Cartierville,Arrondissement,655,316,316,"21,875","6,299212598","46,45669291","17,64705882","14,6","13,74045802",0,0,0,0,0,"127,8734177","27,99367089","659,5063291","3,746835443","17,37974684","1,449367089",3,"364,230442",11370,0,14,"109,2947773","0,6190277852","0,4438746405","-1,294589457","-0,01098589219","-0,09618536094","-0,1749192739",1,1,0,0,0,0,2
24662976,Ahuntsic-Cartierville,Arrondissement,558,303,303,"19,23076923","6,140350877","34,21052632","21,66666667","8,9","18,75",0,0,0,0,0,"108,5940594","20,3960396","578,9339934","4,399339934","13,99669967",2,"3,600660066","405,157901",11370,0,"10,3960396","22,66889466","0,4103368014","0,4952008419","-1,294589457","-0,2691712238","0,03650121114","-0,05275292831",1,1,0,0,0,0,2
24662977,Ahuntsic-Cartierville,Arrondissement,419,202,202,"22,72727273","5,617977528","54,54545455","23,25581395","25,9","9,523809524",0,0,0,0,0,"131,4108911","18,17821782","605,1138614","3,52970297",19,2,1,"258,748756",11370,0,"14,52970297","56,40250822","0,9810199048","0,828676981","-1,294589457","-0,2386671851","-0,2935842806","0,3050986598",1,1,0,0,0,0,2
24662978,Ahuntsic-Cartierville,Arrondissement,383,195,195,20,"15,06849315","20,83333333","15,55555556",0,"9,210526316",0,0,0,0,0,"137,7179487",20,"613,3948718",4,"19,45641026","2,543589744",1,"307,164605",24985,0,"15,45641026","41,79934464","0,3870483001","-0,9028604745","-1,294589457","-0,1814960627","-0,1245711871","0,553522896",1,0,0,0,0,0,1
24662979,Ahuntsic-Cartierville,Arrondissement,735,354,354,"17,14285714","5,882352941","43,85964912","11,2244898","12,5","10,88435374",0,0,"20,9039548",0,"20,9039548","125,2740113","28,38983051","628,1129944","3,002824859","18,38135593","1,790960452",1,"403,465681",24985,0,"13,64124294","114,6393016","0,09746972222","0,06246494549","-0,895176545","-0,03400127518","-0,2427266045","-0,2687486392",0,0,0,0,0,0,0
24662980,Villeray-Saint-Michel-Parc-Extension,Arrondissement,704,402,402,"29,41176471","1,333333333","36,91275168","17,56756757","13,7","14,18439716",0,"71,14427861",0,0,0,"223,1492537","43,16915423","789,2089552","4,711442786","7,577114428",3,4,"369,979221",57510,0,"12,71144279","14,28789252","0,5628235","0,4224306238","-0,6815055299","0,6133384649","0,1801781375","0,3546711419",1,1,0,1,0,0,3
24662981,Villeray-Saint-Michel-Parc-Extension,Arrondissement,478,272,272,"14,28571429","7,692307692","32,69230769","10,16949153","22,2","21,875",0,"77,94117647",0,0,0,"184,3897059","39,875","641,1691176","3,224264706","7,702205882","3,003676471","3,216911765","364,28",88475,"0,003676470588",12,"10,22562373","-0,1961728506","1,636743443","-0,6229334434","0,3410237694","0,08479599128","0,2825899756",0,1,0,1,0,0,2
24662982,Villeray-Saint-Michel-Parc-Extension,Arrondissement,411,247,247,"11,11111111","4,545454545","37,5","10,52631579",0,"17,07317073",0,100,0,0,"53,44129555","226,2591093","46,39676113","838,0526316",5,"18,60323887",3,4,"333,477273",88475,"0,5344129555",13,"12,63086757","-0,3869069228","-0,2334107122","0,0898341011","0,722603098","0,4755691462","0,8082961747",0,0,0,1,0,0,1
24662983,Ahuntsic-Cartierville,Arrondissement,456,152,152,"10,71428571",0,"32,25806452",0,,"2,173913043","28,95",0,"37,5",0,0,"15,92105263","1,25","104,9276316",0,"0,5197368421",0,1,"233,860248",11825,0,"2,861842105","80,01175882","-1,095142678","-1,053639258","-0,7774497043","-1,236553434","-1,159094289","-1,60667907",0,0,0,0,1,1,2
24662984,Ahuntsic-Cartierville,Arrondissement,671,210,210,"5,263157895",0,"30,76923077",0,,"2,23880597",0,0,0,"53,80952381",0,"2,761904762","0,461904762","50,06190476",0,0,0,"0,2523809524","177,710925",2140,0,"1,433333333","72,73161881","-1,375991728","-1,046114688","-0,886814059","-1,32613115","-1,314205162","-1,763562738",0,0,0,0,1,1,2
24662985,Ahuntsic-Cartierville,Arrondissement,428,78,220,"7,692307692",0,"29,26829268",0,,,0,0,0,0,0,"0,435897436","0,871794872","24,94871795",0,"1,256410256",0,0,"139,801418",2140,0,"3,820512821","49,47786941","-1,290652899","0,00003390720247","-1,294589457","-1,343291207","-1,340344047","-1,232622181",0,0,0,0,1,1,2
24662986,Ahuntsic-Cartierville,Arrondissement,374,129,169,"4,347826087",0,"22,22222222",0,,"1,333333333","12,4",0,0,"86,98224852",0,0,"0,372093023","32,13178295",0,"0,06201550388",0,0,136,2140,0,"3,062015504","98,51977722","-1,575774192","-1,151107521","-0,5637298203","-1,348493825","-1,368539792","-1,71739757",0,0,0,0,1,1,2
24662987,Pierrefonds-Roxboro,Arrondissement,718,242,242,"11,36363636",0,"42,75862069","5,797101449",0,"2,777777778",0,0,0,"21,48760331",0,"9,801652893","2,607438017","40,39669421",0,"0,5289256198","0,2644628099",0,173,3105,0,"7,578512397","26,8021247","-0,6600389164","-1,450564498","-1,131753673","-1,274996072","-1,295328675","-0,5025070323",0,0,0,0,1,1,2
24662988,Pierrefonds-Roxboro,Arrondissement,708,243,243,"5,263157895","2,898550725","43,88489209","2,409638554",0,"6,201550388",0,0,"81,89300412",0,0,"25,03703704","4,847736626","81,04526749","0,5679012346","5,193415638","2,028806584","0,6419753086","199,959184",3225,0,"4,962962963","14,75086767","-0,9135253242","-1,159053953","-0,5308004873","-1,163158481","-0,8209202934","-0,7994565143",0,0,0,0,1,1,2
24662989,Pierrefonds-Roxboro,Arrondissement,370,127,127,"13,63636364",0,"45,20547945","5,405405405",,"2,702702703",0,0,0,0,0,29,6,"100,7952756",1,8,3,1,"179,212598",3105,0,"4,346456693","8,715460399","-0,5236612556","-0,9923241811","-1,294589457","-1,115635982","-0,5709814632","-0,845206789",0,0,0,0,1,1,2
24662992,Pierrefonds-Roxboro,Arrondissement,476,138,138,50,"5,952380952","92,94117647","18,75",0,"9,473684211",0,0,0,0,0,14,3,35,0,1,0,0,75,3105,0,2,"114,7459362","2,806193003","-0,8804544008","-1,294589457","-1,261666748","-1,383960079","-1,998230153",1,0,0,0,1,1,3
24662993,Pierrefonds-Roxboro,Arrondissement,337,137,137,"35,29411765","9,090909091","78,46153846",25,"16,7","16,41791045",0,0,100,0,0,37,8,126,1,8,3,1,248,3105,0,7,"122,8222311","2,228567654","0,8100733675","-0,3619225241","-1,037663028","-0,5283839717","-1,31703748",1,1,0,0,1,1,4
24662994,Pierrefonds-Roxboro,Arrondissement,950,325,325,"35,29411765","8,695652174","86,40776699","17,34693878","11,4","11,57894737",0,0,100,0,0,"32,80923077","6,876923077","117,8953846","0,5753846154","4,603076923","1,726153846","1,150769231","268,360406",3105,0,"4,726153846","54,97660951","2,077030105","0,04919745363","-0,3619225241","-1,075978801","-0,7747185997","-1,139864331",1,0,0,0,1,1,3
24662995,Pierrefonds-Roxboro,Arrondissement,446,171,171,16,"2,941176471","44,11764706","12,28070175",0,"4,494382022",0,0,"30,40935673",0,0,"27,32163743","6,30994152","116,5204678",1,"7,532163743","2,766081871",2,"262,836207",3225,0,"6,69005848","7,799926412","-0,04748800105","-1,304407525","-1,010971442","-1,101096448","-0,4445342084","-0,4902451442",0,0,0,0,0,1,1
24662996,Pierrefonds-Roxboro,Arrondissement,427,148,148,"11,53846154","3,703703704","37,80487805",0,,"3,529411765",0,0,0,0,0,"16,35135135","4,641891892","94,46621622","0,5810810811","3,486486486","1,162162162","1,317567568","256,817568",3225,0,"4,317567568","4,843104264","-0,7846050731","-0,8964642698","-1,294589457","-1,177026839","-0,8671084284","-0,820112313",0,0,0,0,1,1,2
24662997,Pierrefonds-Roxboro,Arrondissement,793,392,392,"16,21621622","22,6993865","74,69135802","10,98901099","19,4","15,09433962",100,100,0,0,0,31,6,138,1,6,2,1,"222,875",3105,0,4,"2,430103792","1,385660178","0,87510756","0,1453604814","-1,081656273","-0,7314151233","-0,8489592367",1,1,0,0,1,1,4
24663003,Pierrefonds-Roxboro,Arrondissement,1186,405,405,"4,411764706","4,184100418","31,79916318","6,837606838",0,"3,375527426","9,63","5,679012346","5,679012346",0,0,"13,66666667","2,335802469","36,80493827","0,0962962963","0,0962962963",0,"0,0962962963","209,39409",4245,0,"3,765432099","3,460111221","-0,9546173091","-1,399670252","-1,137003539","-1,274099436","-1,302022428","-0,8916074648",0,0,0,0,1,1,2
24663004,Pierrefonds-Roxboro,Arrondissement,424,150,150,12,0,"30,43478261","4,347826087",,"3,571428571",0,0,0,0,0,"15,94666667","2,106666667","33,08",0,0,0,0,"136,257174",4245,0,3,"2,515281907","-0,9100849823","-0,8915922688","-1,294589457","-1,276190666","-1,365227134","-0,9981011021",0,0,0,0,1,1,2
24663005,Pierrefonds-Roxboro,Arrondissement,451,160,160,"7,407407407",0,"27,45098039",0,,"4,395604396",0,0,0,0,0,"17,1375","2,075","48,225",0,"0,225",0,"0,15","80,907407",4245,"0,075","4,9875","2,990735702","-1,337329394","-0,7960260956","-1,294589457","-1,262097728","-1,376896274","-0,6506901442",0,0,0,0,1,1,2
24663006,Pierrefonds-Roxboro,Arrondissement,439,152,152,"4,166666667","5,555555556","46,06741573","4,255319149",,"3,448275862","12,5",0,0,0,0,"14,25657895","3,184210526","54,60526316","0,7763157895","0,25",0,0,"243,900901",4245,0,"1,611842105","2,286814188","-0,734856374","-0,9058722717","-1,222314132","-1,242006734","-1,257345268","-1,202502652",0,0,0,0,1,1,2
24663007,Pierrefonds-Roxboro,Arrondissement,400,142,142,8,0,"34,24657534",0,,"1,25",0,0,0,0,"12,67605634","18,57746479","3,267605634","72,05633803",2,"0,2957746479",0,0,"198,026005",4245,"0,07746478873","2,521126761","2,839077275","-1,184770622","-1,160770323","-1,170612799","-1,216489101","-1,228312294","-1,01394812",0,0,0,0,1,1,2
24663008,Pierrefonds-Roxboro,Arrondissement,471,173,173,"13,79310345",0,"32,25806452",0,,"2,127659574",0,0,0,0,0,"18,65895954","1,901734104","66,85549133","0,2832369942","1,352601156",0,"0,7919075145","260,479401",4245,"0,5606936416","5,560693642","3,80599595","-0,9519863932","-1,059002515","-1,294589457","-1,247271906","-1,152319682","-0,2098599057",0,0,0,0,1,0,1
24663009,Pierrefonds-Roxboro,Arrondissement,662,254,254,"21,62162162","2,5","45,83333333","8,771929825",0,"4,545454545",0,0,0,0,0,"18,73622047","2,023622047","73,40551181","0,7244094488","1,854330709",0,"0,8543307087","531,756395",4245,1,3,"6,737324166","0,09702337806","-1,300059053","-1,294589457","-1,239535887","-0,9457382066","-0,2850191897",0,0,0,0,1,0,1
24663010,Pierrefonds-Roxboro,Arrondissement,336,136,136,"5,263157895","6,666666667","61,33333333","32,5",0,"5,882352941","52,21","13,23529412",0,0,"13,23529412","27,80882353",3,"107,2647059","1,345588235","1,132352941",0,1,"369,491096",4245,0,"3,007352941","3,566767204","0,6797038153","-1,186231406","-0,7492088683","-1,172378082","-1,015960595","-1,00498815",1,0,0,0,1,1,3
24663011,Pierrefonds-Roxboro,Arrondissement,649,249,249,"19,44444444","4,87804878","45,96774194","12,90322581",0,"5,46875",0,0,0,0,0,"21,02811245",3,"90,65461847",1,1,0,1,"537,196921",4245,0,2,"1,150868514","0,2584382797","-1,221446835","-1,294589457","-1,201364776","-0,9309128871","-1,136243114",1,0,0,0,1,1,3
24663012,Pierrefonds-Roxboro,Arrondissement,483,197,197,"15,38461538","2,02020202","45,45454545","10,16949153",0,"7,368421053",0,0,0,0,0,"17,56345178",3,"76,47208122","0,5939086294","0,5939086294",0,"0,5939086294","497,16547",4245,0,2,"1,216498214","-0,1709445071","-1,05970299","-1,294589457","-1,220659081","-1,031246884","-1,136741128",0,0,0,0,1,1,2
24663013,Pierrefonds-Roxboro,Arrondissement,572,394,394,28,"6,194690265","33,03571429","10,90909091","13,5","11,30434783",0,0,0,0,0,22,1,58,1,0,0,0,"502,538725",205,0,1,"30,93871712","0,406020813","0,1640493832","-1,294589457","-1,26414851","-1,100897622","-1,510776077",1,0,0,0,1,1,3
